MasterID,date,Direction.of.Travel,SVL_1stMeasurement,SVL_2ndMeasurement,TL,Weight,Volume.disp,Sex,Age,gravid,next.date,next.direction.of.travel,next.first.svl,next.second.svl,next.tl.svl,next.weight,next.vol.disp,next.sex,next.age,next.gravid,days.between.captures,is.pond.growth,is.upland.growth,in.out.out.in,is.training
315,10/26/2015,IN,62.7,NA,121.2,6.31,6.2,F,A,Y,11/26/2015,OUT,64.1,NA,113.3,3.68,3.5,U,A,N,31,1,0,1,1
107,10/30/2014,IN,58.8,NA,105.8,6.36,6.1,F,A,Y,12/21/2014,OUT,63.5,NA,108.5,3.7,3.8,F,A,N,52,1,0,1,1
430,10/28/2017,IN,60.8,61.5,112.8,6.38,NA,F,A,Y,12/17/2017,OUT,59.2,58.5,109.2,3.62,NA,F,A,N,50,1,0,1,1
348,2/26/2013,OUT,66.5,NA,116.6,6.38,6,M,A,N,11/27/2013,OUT,NA,NA,106.9,5.44,5,M,A,N,274,0,1,1,1
854,3/30/2017,OUT,56.9,56.8,106.9,6.4,NA,F,A,N,10/27/2017,IN,52.5,52.5,110.5,NA,NA,M,A,N,211,0,1,1,1
546,10/29/2018,IN,53.1,53.4,111,6.42,NA,F,A,Y,11/8/2018,OUT,65.8,65.2,116,4.75,NA,F,A,Y,10,1,0,1,1
778,10/26/2015,IN,59.5,NA,115.2,6.42,6.2,F,A,Y,11/1/2015,OUT,60.1,NA,94,4.42,4.4,F,A,Y,6,1,0,1,1
187,2/26/2013,OUT,68.2,NA,119.1,6.42,6.2,F,A,NA,11/21/2013,IN,61.6,NA,118.3,4.31,4.2,F,A,NA,268,0,1,1,1
446,10/28/2017,IN,62.9,62.7,112.8,6.45,NA,F,A,Y,12/18/2017,OUT,64.4,61.2,102.8,4.47,NA,F,A,N,51,1,0,1,1
339,2/25/2013,OUT,66.4,NA,118.8,6.48,6.3,F,A,Y,12/5/2013,OUT,65.4,NA,122.1,4.61,4.2,F,A,N,283,0,0,0,1
20,11/23/2014,IN,68.3,NA,134.6,6.49,6.4,F,A,Y,10/26/2015,IN,74.2,NA,119.1,5.8,5.9,F,A,Y,337,0,0,0,0
34,11/4/2010,IN,56.02,NA,112,6.5,NA,F,A,U,1/5/2011,OUT,68,NA,122,4.75,NA,F,A,U,62,1,0,1,1
8,11/4/2010,IN,65.66,NA,118.71,6.5,NA,M,A,N,1/2/2011,OUT,57,NA,114.5,4.75,NA,M,A,N,59,1,0,1,1
58,11/4/2010,IN,56.9,NA,105.4,6.5,NA,F,A,U,11/15/2010,OUT,57.22,NA,111.55,7.1,NA,F,A,U,11,1,0,1,1
65,11/5/2010,OUT,61.69,NA,109.5,6.5,NA,F,A,U,11/15/2010,IN,60.64,NA,120.34,5.25,NA,F,A,U,10,0,1,1,1
526,10/23/2018,IN,56.1,56.7,116,6.51,NA,F,A,Y,10/31/2018,OUT,62,61.6,108.4,5.98,NA,F,A,Y,8,1,0,1,1
413,10/23/2017,IN,55.5,55,114.1,6.53,NA,F,A,Y,11/18/2017,OUT,51,47.5,90,2.42,NA,F,A,N,26,1,0,1,1
40,10/26/2015,IN,73.6,NA,121.8,6.54,6.3,F,A,Y,11/3/2015,OUT,64.5,NA,114.7,6.05,6.2,F,A,Y,8,1,0,1,1
781,12/5/2016,IN,69,68.4,115.2,6.57,NA,F,A,Y,11/10/2017,OUT,65.8,65,115.9,5,NA,F,A,N,340,1,0,1,0
47,11/22/2014,OUT,68.8,NA,116.3,6.59,6.2,F,A,Y,12/21/2014,IN,66.7,NA,110.8,4.16,4.6,F,A,N,29,0,1,1,1
308,12/31/2015,OUT,64.5,NA,120.3,6.6,6.96,U,A,N,1/15/2016,IN,65.3,NA,117.4,5.42,5.2,U,A,N,15,0,1,1,1
343,10/30/2014,IN,68.5,NA,129.2,6.63,7,F,A,Y,12/27/2014,OUT,65.4,NA,121.4,4.24,4.4,F,A,N,58,1,0,1,1
825,11/9/2015,IN,60.1,NA,113,6.66,6.2,F,A,Y,11/15/2015,OUT,69.8,NA,117.4,4.61,5.3,F,A,N,6,1,0,1,1
205,2/25/2013,OUT,64.4,NA,104,6.67,6,M,A,N,4/6/2014,OUT,66,NA,108.2,6.77,7.2,M,A,N,405,0,1,1,0
376,11/30/2016,IN,64.8,63.3,122.4,6.68,NA,F,A,Y,10/27/2017,IN,71.8,71.7,130.3,9.51,NA,F,A,Y,331,0,0,0,0
445,10/28/2017,OUT,63,63,124.9,6.71,NA,F,A,U,10/20/2018,IN,66.1,66.2,133.2,10.96,NA,F,A,Y,357,0,1,1,0
812,11/2/2015,OUT,67.9,NA,123.5,6.71,6.2,F,A,Y,11/8/2015,IN,63.3,NA,121.7,5.43,5.4,F,A,Y,6,0,1,1,1
802,10/25/2018,IN,68.4,67.9,128.5,6.77,NA,F,A,Y,11/9/2018,OUT,70.8,71.6,93.3,4.18,NA,F,A,N,15,1,0,1,1
205,4/6/2014,OUT,66,NA,108.2,6.77,7.2,M,A,N,12/23/2014,IN,63.4,NA,108.8,4,3.6,M,A,N,261,0,1,1,1
325,2/26/2013,OUT,62.8,NA,112.8,6.8,6.8,F,A,N,11/6/2014,IN,50.9,NA,88.6,2.15,2.1,M,Y,N,618,1,0,1,0
308,2/26/2013,OUT,60.1,NA,104.6,6.81,6.8,F,A,N,11/26/2013,IN,61.9,NA,107.6,3.56,4,F,A,N,273,0,1,1,1
353,4/26/2014,OUT,61.7,NA,105.3,6.84,6.4,F,A,N,12/20/2014,IN,67.3,NA,107.2,3.62,3.8,F,A,N,238,0,1,1,1
343,2/26/2013,OUT,69,NA,126.8,6.84,7.6,F,A,N,10/30/2014,IN,68.5,NA,129.2,6.63,7,F,A,Y,611,0,1,1,0
40,10/30/2014,IN,76.5,NA,129.6,6.86,7,F,A,Y,12/20/2014,OUT,69.1,NA,124.3,4.48,4.6,F,A,N,51,1,0,1,1
206,11/10/2011,IN,67.4,NA,120.9,6.88,NA,F,A,Y,3/8/2012,OUT,59.6,NA,121.9,7.13,7.2,F,A,Y,119,1,0,1,1
145,11/4/2012,IN,65.3,NA,110.1,6.92,6.3,F,A,Y,10/30/2013,IN,67.5,NA,118.4,7.74,7.6,F,A,Y,360,0,1,1,0
36,11/4/2010,IN,57,NA,113.5,7,NA,F,A,U,1/1/2011,OUT,61.9,NA,110.5,3.75,NA,F,A,U,58,1,0,1,1
29,11/4/2010,IN,60.5,NA,107.25,7,NA,F,A,U,11/16/2010,IN,65.75,NA,110.26,6.75,NA,F,A,U,12,0,0,0,1
236,2/26/2013,OUT,68.8,NA,116.1,7.01,8.2,F,A,N,10/23/2013,IN,74.5,NA,125.6,9.36,8.6,F,A,Y,239,0,1,1,1
345,10/26/2015,IN,75.2,NA,129.7,7.02,7.2,F,A,Y,11/6/2015,OUT,71.7,NA,127.4,5.55,5.6,M,A,N,11,1,0,1,1
451,11/15/2018,OUT,67.5,66.1,101,7.05,NA,F,A,Y,11/30/2018,IN,66.7,65.9,103.6,5.37,NA,F,A,Y,15,0,1,1,1
805,5/3/2016,OUT,59.4,NA,112.2,7.06,8,F,A,N,12/5/2016,OUT,64.6,64.6,119.8,5.23,NA,F,A,Y,216,0,0,0,1
20,10/30/2014,IN,71.2,NA,133.3,7.08,8.8,F,A,Y,11/23/2014,IN,68.3,NA,134.6,6.49,6.4,F,A,Y,24,0,0,0,1
187,10/30/2014,IN,60.7,NA,126.4,7.09,7.2,F,A,Y,11/24/2014,OUT,NA,NA,NA,4.04,5.2,F,A,N,25,1,0,1,1
206,3/8/2012,OUT,59.6,NA,121.9,7.13,7.2,F,A,Y,12/26/2012,IN,66.7,NA,113.8,3.7,3.7,F,A,N,293,0,1,1,1
741,4/14/2016,OUT,54.2,NA,106.5,7.16,6.9,F,A,N,12/5/2016,IN,59.1,59,109.1,3.5,NA,F,A,N,235,0,1,1,1
802,12/4/2016,IN,65.3,66.9,123.9,7.19,NA,F,A,Y,12/17/2017,OUT,69.8,69.5,131.4,4.95,NA,F,A,N,378,1,0,1,0
682,9/26/2018,OUT,66.8,66.5,123.4,7.25,NA,F,A,Y,10/26/2018,IN,70.6,71.1,125.6,7.24,NA,F,A,Y,30,0,1,1,1
782,10/26/2015,IN,69,NA,125.4,7.26,7.6,F,A,Y,11/1/2015,OUT,68.2,NA,126.7,5.53,5.4,U,A,N,6,1,0,1,1
375,10/26/2018,IN,65,65.6,119.9,7.35,NA,F,A,Y,11/12/2018,OUT,65.9,65.4,131.1,4.86,NA,F,A,Y,17,1,0,1,1
424,10/24/2017,IN,66.3,65,115.5,7.35,NA,F,A,N,12/17/2017,OUT,68.1,68.1,113,3.67,NA,F,A,N,54,1,0,1,1
914,2/25/2013,OUT,54.8,NA,120.9,7.37,9.2,F,A,Y,10/22/2013,OUT,69.4,NA,103.8,8.28,8,F,A,Y,239,0,0,0,1
348,1/14/2014,OUT,67.9,NA,101.1,7.44,6.6,M,A,N,1/27/2014,IN,65.3,NA,117.5,5.3,4.6,M,A,N,13,0,1,1,1
308,3/27/2015,OUT,66.1,NA,123,7.45,7,F,A,N,11/1/2015,IN,70.3,NA,114.6,5.06,5,F,A,Y,219,0,1,1,1
451,10/31/2017,IN,57.5,57.2,117.9,7.48,NA,F,A,Y,12/17/2017,OUT,66.8,66.5,119.6,3.74,NA,F,A,N,47,1,0,1,1
464,11/14/2017,IN,67.5,67.5,118,7.49,NA,F,A,Y,12/4/2017,OUT,68.2,67.6,125.1,4.45,NA,F,A,N,20,1,0,1,1
10,11/4/2010,IN,61.98,NA,116.86,7.5,NA,F,A,U,1/1/2011,OUT,68.5,NA,120,5.25,NA,F,A,U,58,1,0,1,1
446,11/2/2018,IN,60.4,59.4,118.2,7.54,NA,F,A,Y,11/25/2018,OUT,64.5,63.5,114.1,5.77,NA,F,A,Y,23,1,0,1,1
573,10/26/2015,IN,65.5,NA,117.8,7.6,7.4,F,A,Y,11/1/2015,OUT,60,NA,115.5,6.44,6.2,F,A,Y,6,1,0,1,1
315,10/30/2014,IN,73.3,NA,124.6,7.6,7.2,F,A,Y,12/6/2014,OUT,64.8,NA,116.3,4.19,4,F,A,N,37,1,0,1,1
187,4/4/2014,OUT,63.9,NA,121.8,7.61,7,F,A,N,10/30/2014,IN,60.7,NA,126.4,7.09,7.2,F,A,Y,209,0,1,1,1
345,11/26/2013,OUT,73.6,NA,128.2,7.67,7.6,F,A,NA,10/30/2014,IN,76.7,NA,136.2,9.91,9.6,F,A,Y,338,0,1,1,0
411,10/22/2017,IN,59,59.2,117.8,7.72,NA,F,A,Y,11/18/2017,OUT,64.5,69,114.7,4.02,NA,F,A,Y,27,1,0,1,1
145,10/30/2013,IN,67.5,NA,118.4,7.74,7.6,F,A,Y,11/23/2013,OUT,65.8,NA,108.7,3.93,5.4,F,A,N,24,1,0,1,1
349,10/23/2013,IN,73.2,NA,132.9,7.81,7.6,F,A,Y,4/6/2014,OUT,70,NA,132.5,11.45,11,F,A,N,165,1,0,1,1
699,4/5/2017,OUT,61.6,63,113.6,7.83,NA,U,A,N,10/27/2017,IN,65.6,65.4,116.3,8.02,NA,F,A,Y,205,0,1,1,1
441,10/27/2017,IN,63.4,63.7,112.3,7.89,NA,F,A,Y,12/17/2017,OUT,67.4,67,118.1,4.46,NA,F,A,N,51,1,0,1,1
166,11/2/2012,IN,74.2,NA,126.3,7.89,7.6,F,A,Y,2/26/2013,OUT,72.6,NA,140,10.36,10,F,A,N,116,1,0,1,1
539,10/15/2018,IN,62.2,62.2,110.5,7.93,NA,F,A,Y,11/24/2018,OUT,61,61.4,111.2,5.04,NA,F,A,N,40,1,0,1,1
408,10/19/2017,IN,61.5,66.2,108.7,8.01,NA,F,A,Y,10/28/2017,IN,62.2,62.4,116.3,6.92,NA,F,A,Y,9,0,0,0,1
699,10/27/2017,IN,65.6,65.4,116.3,8.02,NA,F,A,Y,10/20/2018,IN,66.6,65.4,122.4,8.23,NA,F,A,Y,358,1,0,1,0
914,11/3/2012,OUT,62.9,NA,117.1,8.09,7.6,F,A,Y,12/17/2012,IN,65.4,NA,114.5,4.82,4.8,F,A,Y,44,0,1,1,1
2,11/4/2010,IN,55.95,NA,95.78,8.1,NA,F,A,U,11/16/2010,IN,52.46,NA,98.25,5.4,NA,F,A,U,12,0,0,0,1
40,3/11/2014,IN,72.1,NA,126.3,8.17,8,F,A,N,4/17/2014,OUT,71.2,NA,124.6,8.92,9,F,A,N,37,1,0,1,1
579,10/14/2015,IN,62.9,NA,118.2,8.21,8.2,F,A,Y,11/12/2015,IN,70.2,NA,126.4,6.28,6.3,F,A,Y,29,0,0,0,1
107,10/23/2013,IN,65.8,NA,122.1,8.23,6.6,F,A,Y,11/26/2013,OUT,61.5,NA,117.4,4.46,3.6,F,A,N,34,1,0,1,1
47,11/4/2010,OUT,61.5,NA,117.8,8.25,NA,F,A,U,1/2/2011,IN,65,NA,115.8,4,NA,F,A,U,59,0,1,1,1
12,11/4/2010,IN,62.5,NA,125.04,8.25,NA,F,A,U,1/1/2011,OUT,69.5,NA,125.5,6.75,NA,F,A,U,58,1,0,1,1
52,11/4/2010,OUT,57.4,NA,115.3,8.25,NA,F,A,U,11/30/2010,IN,57.7,NA,114.5,5.25,NA,F,A,U,26,0,1,1,1
914,10/22/2013,OUT,69.4,NA,103.8,8.28,8,F,A,Y,11/26/2013,IN,63.9,NA,104,4.09,3.9,F,A,N,35,0,1,1,1
782,5/8/2017,OUT,62.8,62.5,105.4,8.35,NA,U,A,N,10/26/2018,IN,65.4,64.5,132,10.58,NA,F,A,Y,536,1,0,1,0
351,4/17/2014,OUT,65.6,NA,110.8,8.4,8.2,F,A,N,11/6/2014,IN,72.9,NA,115.4,6.87,7.2,F,A,Y,203,0,1,1,1
13,11/4/2010,IN,59.16,NA,109.75,8.5,NA,F,A,U,1/1/2011,OUT,64.6,NA,115.4,6,NA,F,A,Y,58,1,0,1,1
166,10/22/2013,IN,73.3,NA,127.1,8.53,8.4,F,A,Y,11/17/2013,OUT,62.4,NA,129.7,4.4,4.2,F,A,N,26,1,0,1,1
267,11/1/2013,OUT,68.6,NA,125,8.61,7.4,F,A,Y,12/2/2013,IN,69.1,NA,114,5.23,5.2,F,A,N,31,0,1,1,1
346,2/26/2013,OUT,64.6,NA,118.6,8.65,8.2,F,A,N,10/29/2013,IN,68.1,NA,121.7,10.12,9.8,F,A,Y,245,0,1,1,1
35,11/4/2010,IN,67.75,NA,128.65,8.75,NA,F,A,U,11/27/2011,IN,63,NA,123.1,5.17,5,F,A,Y,388,0,0,0,0
579,12/4/2016,IN,67.3,66.5,132.4,8.77,NA,F,A,Y,11/30/2018,IN,68.3,68.3,132.6,7.39,NA,U,A,N,726,1,0,1,0
407,10/23/2017,IN,71.1,71,132.5,8.78,NA,F,A,Y,10/23/2018,IN,56.6,57.9,117.7,8.08,NA,F,A,Y,365,0,0,0,0
267,10/25/2015,OUT,76.2,NA,128.1,8.91,9,F,A,Y,12/2/2015,IN,73.3,NA,128.1,5.43,5,U,A,N,38,0,1,1,1
40,4/17/2014,OUT,71.2,NA,124.6,8.92,9,F,A,N,10/30/2014,IN,76.5,NA,129.6,6.86,7,F,A,Y,196,0,1,1,1
387,10/23/2018,IN,67,68.2,119.1,8.94,NA,F,A,Y,11/13/2018,OUT,63.5,62.8,119.1,5,NA,U,A,N,21,1,0,1,1
53,11/4/2010,OUT,61.6,NA,122.9,9,NA,F,A,U,11/23/2011,OUT,72.9,NA,127.4,5.17,5,F,A,Y,384,1,0,1,0
28,11/5/2010,OUT,58.51,NA,100.95,9,NA,F,A,U,11/15/2010,IN,65.1,NA,119.6,7,NA,F,A,U,10,0,1,1,1
308,4/8/2014,OUT,71.7,NA,121.7,9.1,12,F,A,N,12/20/2014,IN,67.7,NA,113.6,4.33,4,F,A,N,256,0,1,1,1
67,11/15/2010,OUT,63.86,NA,122.07,9.2,NA,F,A,U,11/27/2011,OUT,69.8,NA,106,4.84,4.6,F,A,Y,377,0,1,1,0
267,10/23/2013,IN,72,NA,122.3,9.24,8.8,F,A,Y,11/1/2013,OUT,68.6,NA,125,8.61,7.4,F,A,Y,9,0,1,1,1
267,10/30/2014,OUT,67,NA,127.6,9.3,8.4,F,A,Y,12/25/2014,IN,66.1,NA,122.8,4.49,4.8,F,A,N,56,0,1,1,1
20,4/26/2014,OUT,69.4,NA,133.2,9.49,9.4,F,A,N,10/30/2014,OUT,68.1,NA,137.9,6.9,7,F,A,Y,187,0,0,0,1
40,10/22/2013,IN,72.2,NA,127.2,9.6,9.2,F,A,Y,11/27/2013,OUT,70.5,NA,125.8,6.1,7,F,A,N,36,1,0,1,1
257,2/26/2013,OUT,72.4,NA,126.4,9.65,9.2,F,A,N,10/28/2013,IN,68.9,NA,130.3,10.21,10.2,F,A,Y,244,0,1,1,1
345,10/30/2014,IN,76.7,NA,136.2,9.91,9.6,F,A,Y,11/26/2014,OUT,65.7,NA,112.1,5.99,6,F,A,N,27,1,0,1,1
310,10/30/2013,OUT,70.7,NA,125.9,10.04,10,F,A,Y,11/26/2013,IN,66.9,NA,91.5,3.93,3.2,F,A,N,27,0,1,1,1
349,10/30/2014,IN,75.8,NA,129.6,10.09,9.8,F,A,Y,12/13/2014,OUT,67,NA,127.2,5.15,4.9,F,A,N,44,1,0,1,1
346,10/29/2013,IN,68.1,NA,121.7,10.12,9.8,F,A,Y,5/7/2014,OUT,68.6,NA,115.5,8.74,8.6,F,A,N,190,1,0,1,1
257,10/28/2013,IN,68.9,NA,130.3,10.21,10.2,F,A,Y,12/4/2013,OUT,66.9,NA,127,5.51,6,F,A,N,37,1,0,1,1
166,2/26/2013,OUT,72.6,NA,140,10.36,10,F,A,N,10/22/2013,IN,73.3,NA,127.1,8.53,8.4,F,A,Y,238,0,1,1,1
20,10/19/2013,IN,76.4,NA,143,10.37,10.2,F,A,Y,4/26/2014,OUT,69.4,NA,133.2,9.49,9.4,F,A,N,189,1,0,1,1
40,2/26/2013,OUT,78.2,NA,138.2,10.39,9.6,F,A,N,10/22/2013,IN,72.2,NA,127.2,9.6,9.2,F,A,Y,238,0,1,1,1
345,2/26/2013,OUT,73.3,NA,126.3,10.7,10,F,A,NA,11/26/2013,OUT,73.6,NA,128.2,7.67,7.6,F,A,NA,273,0,1,1,1
445,10/20/2018,IN,66.1,66.2,133.2,10.96,NA,F,A,Y,11/13/2018,OUT,62.2,62,131.7,8.35,NA,F,A,Y,24,1,0,1,1
349,4/6/2014,OUT,70,NA,132.5,11.45,11,F,A,N,10/30/2014,IN,75.8,NA,129.6,10.09,9.8,F,A,Y,207,0,1,1,1
795,11/1/2015,IN,63.1,NA,113.5,NA,5,F,A,Y,11/11/2015,OUT,61.2,NA,118.7,3.9,4,F,A,Y,10,1,0,1,1
296,3/3/2012,OUT,66.9,NA,120.6,NA,NA,U,A,N,3/9/2012,IN,60.3,NA,107.3,4.18,4.2,U,A,N,6,0,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
